key,component,project,rule,status,resolution,severity,message,line,hash,author,effort,creation_date,update_date,jira_issue_key,start_line,end_line,start_offset,end_offset,type,organization
AW9V8ODGYn78RzKQmYTY,servicecomb-toolkit:oas-generator/oas-generator-spring/src/main/java/org/apache/servicecomb/toolkit/generator/annotation/RequestMappingClassAnnotationProcessor.java,servicecomb-toolkit,java:S112,OPEN,,MAJOR,Define and throw a dedicated exception instead of using a generic one.,54,9417d50eda7ce572b1d43181494dd603,,20min,2019-12-30T09:33:22+0100,2019-12-30T09:33:22+0100,,54,54,16,21,CODE_SMELL,apache
AW9V8OERYn78RzKQmYTZ,servicecomb-toolkit:oas-generator/oas-generator-spring/src/main/java/org/apache/servicecomb/toolkit/generator/annotation/RequestMappingMethodAnnotationProcessor.java,servicecomb-toolkit,java:S112,OPEN,,MAJOR,Define and throw a dedicated exception instead of using a generic one.,44,9417d50eda7ce572b1d43181494dd603,,20min,2019-12-30T09:33:22+0100,2019-12-30T09:33:22+0100,,44,44,16,21,CODE_SMELL,apache
AW9ViijeiXNHxY_1OuOy,servicecomb-toolkit:oas-generator/oas-generator-core/src/main/java/org/apache/servicecomb/toolkit/generator/util/ModelConverter.java,servicecomb-toolkit,java:S3776,OPEN,,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 24 to the 15 allowed.,77,fc10c1efc5931fc3e9ee1ab2078b7f93,,14min,2019-12-30T07:41:11+0100,2019-12-30T07:41:11+0100,,77,77,23,32,CODE_SMELL,apache
AW9ViijeiXNHxY_1OuOw,servicecomb-toolkit:oas-generator/oas-generator-core/src/main/java/org/apache/servicecomb/toolkit/generator/util/ModelConverter.java,servicecomb-toolkit,java:S1066,OPEN,,MAJOR,Merge this if statement with the enclosing one.,121,250404150b97c3388f3fc1cb31ef8155,,5min,2019-12-30T07:41:11+0100,2019-12-30T07:41:11+0100,,121,121,6,8,CODE_SMELL,apache
AW9ViijeiXNHxY_1OuOx,servicecomb-toolkit:oas-generator/oas-generator-core/src/main/java/org/apache/servicecomb/toolkit/generator/util/ModelConverter.java,servicecomb-toolkit,java:S2259,OPEN,,MAJOR,"""NullPointerException"" will be thrown when invoking method ""shouldExtractRef()"".",134,77fdb7529ece108f9623e551c4509a9e,,10min,2019-12-30T07:41:11+0100,2019-12-30T07:41:11+0100,,134,134,8,24,BUG,apache
AW9ViijeiXNHxY_1OuOz,servicecomb-toolkit:oas-generator/oas-generator-core/src/main/java/org/apache/servicecomb/toolkit/generator/util/ModelConverter.java,servicecomb-toolkit,java:S1168,OPEN,,MAJOR,Return an empty collection instead of null.,191,540c13e9e156b687226421b24f2df178,,30min,2019-12-30T07:41:11+0100,2019-12-30T07:41:11+0100,,191,191,13,17,CODE_SMELL,apache
AW9ViijeiXNHxY_1OuO0,servicecomb-toolkit:oas-generator/oas-generator-core/src/main/java/org/apache/servicecomb/toolkit/generator/util/ModelConverter.java,servicecomb-toolkit,java:S1168,OPEN,,MAJOR,Return an empty collection instead of null.,217,540c13e9e156b687226421b24f2df178,,30min,2019-12-30T07:41:11+0100,2019-12-30T07:41:11+0100,,217,217,13,17,CODE_SMELL,apache
AW9U26CZC-oUClBdhNR2,servicecomb-toolkit:cli/src/main/java/org/apache/servicecomb/toolkit/cli/CodeGenerate.java,servicecomb-toolkit,java:S3776,OPEN,,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,99,c0a4636e14eb4f6b03cb2dde77b07d70,,6min,2019-12-30T04:30:32+0100,2019-12-30T04:30:32+0100,,99,99,14,17,CODE_SMELL,apache
AW9U25-jC-oUClBdhNRz,servicecomb-toolkit:codegen/src/main/java/org/apache/servicecomb/toolkit/codegen/AbstractJavaCodegenExt.java,servicecomb-toolkit,java:S1192,OPEN,,CRITICAL,"Define a constant instead of duplicating this literal ""mainClassPackage"" 3 times.",55,11600cf7d006ec4cdaed4e8a62f41b7d,,8min,2019-12-30T04:30:32+0100,2019-12-30T04:30:32+0100,,55,55,62,80,CODE_SMELL,apache
AW9U25-jC-oUClBdhNR0,servicecomb-toolkit:codegen/src/main/java/org/apache/servicecomb/toolkit/codegen/AbstractJavaCodegenExt.java,servicecomb-toolkit,java:S3027,OPEN,,MAJOR,"Put single-quotes around '.' to use the faster ""lastIndexOf(char)"" method.",56,b7cc6606ad473776bab838466599e04c,,5min,2019-12-30T04:30:32+0100,2019-12-30T04:30:32+0100,,56,56,72,75,CODE_SMELL,apache
AW9U26APC-oUClBdhNR1,servicecomb-toolkit:codegen/src/main/java/org/apache/servicecomb/toolkit/codegen/SpringCloudCodegen.java,servicecomb-toolkit,java:S1128,OPEN,,MINOR,Remove this unused import 'org.apache.commons.lang3.StringUtils'.,27,d5806e02c22773c622b0de99fb5f3640,,2min,2019-12-30T04:30:32+0100,2019-12-30T04:30:32+0100,,27,27,0,44,CODE_SMELL,apache
AW9Blggsd0Pb5o5B9LY0,servicecomb-toolkit:cli/src/main/java/org/apache/servicecomb/toolkit/cli/CodeGenerate.java,servicecomb-toolkit,java:S1117,OPEN,,MAJOR,"Rename ""properties"" which hides the field declared at line 90.",111,42ba1c65b776ae4b6a6f56b9b8ee71e6,,5min,2019-12-26T10:41:46+0100,2019-12-26T10:41:46+0100,,111,111,46,56,CODE_SMELL,apache
AW8xW86ETj8WHmt3hXjl,servicecomb-toolkit:cli/src/main/java/org/apache/servicecomb/toolkit/cli/DocGenerate.java,servicecomb-toolkit,java:S1192,OPEN,,CRITICAL,"Define a constant instead of duplicating this literal ""contractContent"" 3 times.",77,4bd5bf1fd25a590eb08a7e6793ce3abe,,8min,2019-12-23T07:04:14+0100,2019-12-23T07:04:14+0100,,77,77,35,52,CODE_SMELL,apache
AW8xW86ETj8WHmt3hXjm,servicecomb-toolkit:cli/src/main/java/org/apache/servicecomb/toolkit/cli/DocGenerate.java,servicecomb-toolkit,java:S1488,OPEN,,MINOR,"Immediately return this expression instead of assigning it to the temporary variable ""openAPI"".",113,1a20e1be3e61405e221caf3253214456,,2min,2019-12-23T07:04:14+0100,2019-12-23T07:04:14+0100,,113,113,22,53,CODE_SMELL,apache
AW74MushTjtp3mI4hrJM,servicecomb-toolkit:cli/src/main/java/org/apache/servicecomb/toolkit/cli/ToolkitMain.java,servicecomb-toolkit,java:S106,OPEN,,MAJOR,Replace this use of System.out or System.err by a logger.,60,b0ddfdc1248525020931026477f7c8fb,,10min,2019-12-12T04:41:01+0100,2019-12-12T04:41:01+0100,,60,60,25,35,CODE_SMELL,apache
AW6lYe1TBmP1bM4iP9K1,servicecomb-toolkit:oas-generator/oas-generator-core/src/main/java/org/apache/servicecomb/toolkit/generator/HttpStatuses.java,servicecomb-toolkit,java:S1124,OPEN,,MINOR,Reorder the modifiers to comply with the Java Language Specification.,25,3d91d34e38b368cfc63aa6719d9656e4,,2min,2019-11-26T02:43:55+0100,2019-11-26T02:43:55+0100,,25,25,15,21,CODE_SMELL,apache
AW6NSwB1cqz_69VYvoqw,servicecomb-toolkit:cli/src/main/java/org/apache/servicecomb/toolkit/cli/CheckStyleBase.java,servicecomb-toolkit,java:S112,OPEN,,MAJOR,Define and throw a dedicated exception instead of using a generic one.,65,fdda924e16c6c8cb6afc035461946766,,20min,2019-11-21T10:27:54+0100,2019-11-21T10:27:54+0100,,65,65,16,32,CODE_SMELL,apache
AW6NSwB1cqz_69VYvoqx,servicecomb-toolkit:cli/src/main/java/org/apache/servicecomb/toolkit/cli/CheckStyleBase.java,servicecomb-toolkit,java:S112,OPEN,,MAJOR,Define and throw a dedicated exception instead of using a generic one.,72,fdda924e16c6c8cb6afc035461946766,,20min,2019-11-21T10:27:54+0100,2019-11-21T10:27:54+0100,,72,72,16,32,CODE_SMELL,apache
AW6NSwB1cqz_69VYvoqy,servicecomb-toolkit:cli/src/main/java/org/apache/servicecomb/toolkit/cli/CheckStyleBase.java,servicecomb-toolkit,java:S112,OPEN,,MAJOR,Define and throw a dedicated exception instead of using a generic one.,84,bf826201d70aee53abf46c5df0a63177,,20min,2019-11-21T10:27:54+0100,2019-11-21T10:27:54+0100,,84,84,16,32,CODE_SMELL,apache
AW6NSwB1cqz_69VYvoqz,servicecomb-toolkit:cli/src/main/java/org/apache/servicecomb/toolkit/cli/CheckStyleBase.java,servicecomb-toolkit,java:S4719,OPEN,,MINOR,"Replace ""com.google.common.base.Charsets.UTF_8"" with ""StandardCharsets.UTF_8"".",115,70bcc3b92c79a81a539f834057ad4e27,,1min,2019-11-21T10:27:54+0100,2019-11-21T10:27:54+0100,,115,115,66,71,CODE_SMELL,apache
AW-AAZA39c6oVGF2RVdf,servicecomb-toolkit:cli/src/main/java/org/apache/servicecomb/toolkit/cli/CheckStyleBase.java,servicecomb-toolkit,java:S2093,OPEN,,CRITICAL,"Change this ""try"" to a try-with-resources.",104,80d5b17efc16ace990c07580fc3e85eb,,15min,2019-11-21T10:22:51+0100,2020-01-07T13:35:17+0100,,104,104,4,7,CODE_SMELL,apache
