key,component,project,rule,status,resolution,severity,message,line,hash,author,effort,creation_date,update_date,jira_issue_key,start_line,end_line,start_offset,end_offset,type,organization,creation_date_timestamp,update_date_timestamp,survived_days,survived commits,effort_mins
AXdOu8VPMzpneQ-0sG-p,apache_struts:plugins/config-browser/src/main/java/org/apache/struts2/config_browser/ShowBeansAction.java,apache_struts,java:S1117,OPEN,,MAJOR,"Rename ""bindings"" which hides the field declared at line 46.",68.0,7337eb706e3d699d13d7ab4ae3452fa9,,5min,2021-01-29 16:16:31+01:00,2021-01-29 16:16:31+01:00,,68.0,68.0,21.0,29.0,CODE_SMELL,apache,1611933391,1611933391,0.0,0,5
AXbwd6i_cVuveqdRQAw0,apache_struts:apps/showcase/src/main/java/org/apache/struts2/showcase/application/TestDataProvider.java,apache_struts,java:S1874,CLOSED,FIXED,MINOR,"Remove this use of ""Long""; it is deprecated.",,d8f09a39226ecaded1a1f0c07631e48d,,15min,2021-01-11 08:57:39+01:00,2021-01-23 18:25:45+01:00,,69.0,69.0,20.0,24.0,CODE_SMELL,apache,1610351859,1611422745,13.0,5,15
AXbwd6i_cVuveqdRQAw1,apache_struts:apps/showcase/src/main/java/org/apache/struts2/showcase/application/TestDataProvider.java,apache_struts,java:S1874,CLOSED,FIXED,MINOR,"Remove this use of ""Float""; it is deprecated.",,d8f09a39226ecaded1a1f0c07631e48d,,15min,2021-01-11 08:57:39+01:00,2021-01-23 18:25:45+01:00,,69.0,69.0,65.0,70.0,CODE_SMELL,apache,1610351859,1611422745,13.0,5,15
AXbwd6i_cVuveqdRQAwy,apache_struts:apps/showcase/src/main/java/org/apache/struts2/showcase/application/TestDataProvider.java,apache_struts,java:S1874,CLOSED,FIXED,MINOR,"Remove this use of ""Long""; it is deprecated.",,1e60f7933993e53c4a34a26774d4b595,,15min,2021-01-11 08:57:39+01:00,2021-01-23 18:25:45+01:00,,67.0,67.0,20.0,24.0,CODE_SMELL,apache,1610351859,1611422745,13.0,5,15
AXbwd6i_cVuveqdRQAwz,apache_struts:apps/showcase/src/main/java/org/apache/struts2/showcase/application/TestDataProvider.java,apache_struts,java:S1874,CLOSED,FIXED,MINOR,"Remove this use of ""Float""; it is deprecated.",,1e60f7933993e53c4a34a26774d4b595,,15min,2021-01-11 08:57:39+01:00,2021-01-23 18:25:45+01:00,,67.0,67.0,64.0,69.0,CODE_SMELL,apache,1610351859,1611422745,13.0,5,15
AXbwd6iWcVuveqdRQAwt,apache_struts:apps/showcase/src/main/java/org/apache/struts2/showcase/hangman/Vocab.java,apache_struts,java:S1874,CLOSED,FIXED,MINOR,"Remove this use of ""Character""; it is deprecated.",,00ecee4c83919ce4b704358c81e5e653,,15min,2021-01-11 08:57:39+01:00,2021-01-23 18:25:45+01:00,,79.0,79.0,16.0,25.0,CODE_SMELL,apache,1610351859,1611422745,13.0,5,15
AXbwd6iWcVuveqdRQAwu,apache_struts:apps/showcase/src/main/java/org/apache/struts2/showcase/hangman/Vocab.java,apache_struts,java:S1874,CLOSED,FIXED,MINOR,"Remove this use of ""Character""; it is deprecated.",,01f9d9bd87e11c6f680aa1bf4a8d4a33,,15min,2021-01-11 08:57:39+01:00,2021-01-23 18:25:45+01:00,,80.0,80.0,16.0,25.0,CODE_SMELL,apache,1610351859,1611422745,13.0,5,15
AXbwd6iWcVuveqdRQAwv,apache_struts:apps/showcase/src/main/java/org/apache/struts2/showcase/hangman/Vocab.java,apache_struts,java:S1874,CLOSED,FIXED,MINOR,"Remove this use of ""Character""; it is deprecated.",,1ff2b7029a0b4c954fd9031c88d29fcd,,15min,2021-01-11 08:57:39+01:00,2021-01-23 18:25:45+01:00,,83.0,83.0,16.0,25.0,CODE_SMELL,apache,1610351859,1611422745,13.0,5,15
AXbwd6iWcVuveqdRQAww,apache_struts:apps/showcase/src/main/java/org/apache/struts2/showcase/hangman/Vocab.java,apache_struts,java:S1874,CLOSED,FIXED,MINOR,"Remove this use of ""Character""; it is deprecated.",,04c32b0f50ddb6569bba75b1fda062da,,15min,2021-01-11 08:57:39+01:00,2021-01-23 18:25:45+01:00,,84.0,84.0,16.0,25.0,CODE_SMELL,apache,1610351859,1611422745,13.0,5,15
AXbwd6iWcVuveqdRQAwx,apache_struts:apps/showcase/src/main/java/org/apache/struts2/showcase/hangman/Vocab.java,apache_struts,java:S1874,CLOSED,FIXED,MINOR,"Remove this use of ""Character""; it is deprecated.",,545a36e0d5b624116a696be5fc5d023e,,15min,2021-01-11 08:57:39+01:00,2021-01-23 18:25:45+01:00,,85.0,85.0,16.0,25.0,CODE_SMELL,apache,1610351859,1611422745,13.0,5,15
AXbwd6lpcVuveqdRQAw2,apache_struts:apps/showcase/src/main/java/org/apache/struts2/showcase/person/PersonManager.java,apache_struts,java:S1874,CLOSED,FIXED,MINOR,"Remove this use of ""Long""; it is deprecated.",,e37ff6a8b7f15efe4a289e26d67c099b,,15min,2021-01-11 08:57:39+01:00,2021-01-23 18:25:45+01:00,,35.0,35.0,29.0,33.0,CODE_SMELL,apache,1610351859,1611422745,13.0,5,15
AXbwd6lpcVuveqdRQAw3,apache_struts:apps/showcase/src/main/java/org/apache/struts2/showcase/person/PersonManager.java,apache_struts,java:S1874,CLOSED,FIXED,MINOR,"Remove this use of ""Long""; it is deprecated.",,1943507a2274677189830cb6b3888fd7,,15min,2021-01-11 08:57:39+01:00,2021-01-23 18:25:45+01:00,,36.0,36.0,29.0,33.0,CODE_SMELL,apache,1610351859,1611422745,13.0,5,15
AXbwd6lpcVuveqdRQAw4,apache_struts:apps/showcase/src/main/java/org/apache/struts2/showcase/person/PersonManager.java,apache_struts,java:S1874,CLOSED,FIXED,MINOR,"Remove this use of ""Long""; it is deprecated.",,f9f20ace187a6814d7ce9f2e1938cb3f,,15min,2021-01-11 08:57:39+01:00,2021-01-23 18:25:45+01:00,,37.0,37.0,29.0,33.0,CODE_SMELL,apache,1610351859,1611422745,13.0,5,15
AXbwd6lpcVuveqdRQAw5,apache_struts:apps/showcase/src/main/java/org/apache/struts2/showcase/person/PersonManager.java,apache_struts,java:S1874,CLOSED,FIXED,MINOR,"Remove this use of ""Long""; it is deprecated.",,ec8977c650f716bad95b67a797a3a26f,,15min,2021-01-11 08:57:39+01:00,2021-01-23 18:25:45+01:00,,38.0,38.0,29.0,33.0,CODE_SMELL,apache,1610351859,1611422745,13.0,5,15
AXbwd6lpcVuveqdRQAw6,apache_struts:apps/showcase/src/main/java/org/apache/struts2/showcase/person/PersonManager.java,apache_struts,java:S1874,CLOSED,FIXED,MINOR,"Remove this use of ""Long""; it is deprecated.",,51027d7bc4fda1298461119eb870b922,,15min,2021-01-11 08:57:39+01:00,2021-01-23 18:25:45+01:00,,39.0,39.0,29.0,33.0,CODE_SMELL,apache,1610351859,1611422745,13.0,5,15
AXbwd6lpcVuveqdRQAw7,apache_struts:apps/showcase/src/main/java/org/apache/struts2/showcase/person/PersonManager.java,apache_struts,java:S1874,CLOSED,FIXED,MINOR,"Remove this use of ""Long""; it is deprecated.",,a2de79e56eb03bfe0ab06954d0f25757,,15min,2021-01-11 08:57:39+01:00,2021-01-23 18:25:45+01:00,,48.0,48.0,19.0,23.0,CODE_SMELL,apache,1610351859,1611422745,13.0,5,15
AXbwd6gvcVuveqdRQAwp,apache_struts:apps/showcase/src/main/java/org/apache/struts2/showcase/token/TokenAction.java,apache_struts,java:S1874,CLOSED,FIXED,MINOR,"Remove this use of ""Integer""; it is deprecated.",,bbe33f4003f11bd92b6a5e0d6ed659b9,,15min,2021-01-11 08:57:39+01:00,2021-01-23 18:25:45+01:00,,43.0,43.0,26.0,33.0,CODE_SMELL,apache,1610351859,1611422745,13.0,5,15
AXbwd6gvcVuveqdRQAwq,apache_struts:apps/showcase/src/main/java/org/apache/struts2/showcase/token/TokenAction.java,apache_struts,java:S1874,CLOSED,FIXED,MINOR,"Remove this use of ""Integer""; it is deprecated.",,f5e029184e30d08c698f8665de1f012b,,15min,2021-01-11 08:57:39+01:00,2021-01-23 18:25:45+01:00,,44.0,44.0,24.0,31.0,CODE_SMELL,apache,1610351859,1611422745,13.0,5,15
AXbwd6gvcVuveqdRQAwr,apache_struts:apps/showcase/src/main/java/org/apache/struts2/showcase/token/TokenAction.java,apache_struts,java:S1874,CLOSED,FIXED,MINOR,"Remove this use of ""Integer""; it is deprecated.",,9d1acc7e443d19d01e7a00fc62146960,,15min,2021-01-11 08:57:39+01:00,2021-01-23 18:25:45+01:00,,62.0,62.0,19.0,26.0,CODE_SMELL,apache,1610351859,1611422745,13.0,5,15
AXbwd6gvcVuveqdRQAws,apache_struts:apps/showcase/src/main/java/org/apache/struts2/showcase/token/TokenAction.java,apache_struts,java:S1874,CLOSED,FIXED,MINOR,"Remove this use of ""Integer""; it is deprecated.",,fe4c4bb8fea234422243fb563b293c8a,,15min,2021-01-11 08:57:39+01:00,2021-01-23 18:25:45+01:00,,68.0,68.0,17.0,24.0,CODE_SMELL,apache,1610351859,1611422745,13.0,5,15
AXbwd5L0cVuveqdRQAwa,apache_struts:core/src/main/java/com/opensymphony/xwork2/config/providers/XmlConfigurationProvider.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""newInstance""; it is deprecated.",215.0,2185806bafa845824a398e32a13ab451,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,215.0,215.0,99.0,110.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd5VzcVuveqdRQAwg,apache_struts:core/src/main/java/com/opensymphony/xwork2/conversion/impl/DefaultTypeConverter.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Character""; it is deprecated.",60.0,68e011eb4dbfc4310041076e3178c7ad,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,60.0,60.0,36.0,45.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd5VzcVuveqdRQAwh,apache_struts:core/src/main/java/com/opensymphony/xwork2/conversion/impl/DefaultTypeConverter.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Float""; it is deprecated.",63.0,ad093bde0b64981d26c56a3a78acec77,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,63.0,63.0,32.0,37.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd5VzcVuveqdRQAwi,apache_struts:core/src/main/java/com/opensymphony/xwork2/conversion/impl/DefaultTypeConverter.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Double""; it is deprecated.",64.0,1a9372acc7667c9f1f3e5699cf7a2041,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,64.0,64.0,33.0,39.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd5VzcVuveqdRQAwj,apache_struts:core/src/main/java/com/opensymphony/xwork2/conversion/impl/DefaultTypeConverter.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Float""; it is deprecated.",146.0,56c4767ac1fec95a262b55be6374df41,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,146.0,146.0,33.0,38.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd5WpcVuveqdRQAwk,apache_struts:core/src/main/java/com/opensymphony/xwork2/conversion/impl/XWorkConverter.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Integer""; it is deprecated.",231.0,04ee1ceee8ac4549633297af8ecb31b8,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,231.0,231.0,32.0,39.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd5AscVuveqdRQAwW,apache_struts:core/src/main/java/com/opensymphony/xwork2/inject/ContainerImpl.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""isAccessible""; it is deprecated.",184.0,f5f4052fdda341c9f6184dcdca9be9dd,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,184.0,184.0,56.0,68.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd5AscVuveqdRQAwX,apache_struts:core/src/main/java/com/opensymphony/xwork2/inject/ContainerImpl.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""isAccessible""; it is deprecated.",277.0,d32e5de3dd809be21f89102a223318ed,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,277.0,277.0,58.0,70.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd5AscVuveqdRQAwY,apache_struts:core/src/main/java/com/opensymphony/xwork2/inject/ContainerImpl.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""isAccessible""; it is deprecated.",328.0,bb55ff48eb41cf145be5e8a7f4caf799,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,328.0,328.0,68.0,80.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd5ERcVuveqdRQAwZ,apache_struts:core/src/main/java/com/opensymphony/xwork2/ognl/SecurityMemberAccess.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""isAccessible""; it is deprecated.",81.0,e627d220e21b5e822379d41b13a09286,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,81.0,81.0,28.0,40.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd5U0cVuveqdRQAwd,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/AbstractLocalizedTextProvider.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""isAccessible""; it is deprecated.",389.0,cc831d72c044e93566b3ee8f2b1220dc,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,389.0,389.0,19.0,31.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd5VccVuveqdRQAwe,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/DomHelper.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""newInstance""; it is deprecated.",91.0,dd61766d9ff18bdf03daccd474eddd22,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,91.0,91.0,51.0,62.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd5VccVuveqdRQAwf,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/DomHelper.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""newInstance""; it is deprecated.",154.0,bc14704a497be12215f4a1d964f996fe,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,154.0,154.0,60.0,71.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd5QhcVuveqdRQAwb,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/classloader/ResourceStoreClassLoader.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""getPackage""; it is deprecated.",94.0,4b19738cafb43b3ebbcc2c95a6097fd5,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,94.0,94.0,12.0,22.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd5TLcVuveqdRQAwc,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionContextState.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Boolean""; it is deprecated.",158.0,aad5343381cfeb8ef12b0b1c9b5a2e28,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,158.0,158.0,28.0,35.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd5rFcVuveqdRQAwn,apache_struts:core/src/main/java/org/apache/struts2/config/StrutsJavaConfigurationProvider.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""newInstance""; it is deprecated.",103.0,627e94af0da77186bc803bddb67ecfa5,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,103.0,103.0,80.0,91.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd5p8cVuveqdRQAwl,apache_struts:core/src/main/java/org/apache/struts2/dispatcher/Dispatcher.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""newInstance""; it is deprecated.",450.0,55facd1fd7b9bba59954b9f377d39013,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,450.0,450.0,83.0,94.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd5p8cVuveqdRQAwm,apache_struts:core/src/main/java/org/apache/struts2/dispatcher/Dispatcher.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""newInstance""; it is deprecated.",474.0,ec12800ddea9adde54b9300da4383acc,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,474.0,474.0,77.0,88.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd56kcVuveqdRQAwo,apache_struts:core/src/main/java/org/apache/struts2/views/xslt/AdapterFactory.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""newInstance""; it is deprecated.",250.0,153b2590c306f6da8179f6b471de94c0,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,250.0,250.0,65.0,76.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6_KcVuveqdRQAy5,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/JSPLoader.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""newInstance""; it is deprecated.",121.0,98fa60e7b71eb1c7473f0bedbb3b4734,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,121.0,121.0,42.0,53.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAyg,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""divide""; it is deprecated.",53.0,7e436cba555af20595af02a746fa1fd5,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,53.0,53.0,39.0,45.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAyh,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""ROUND_HALF_UP""; it is deprecated.",54.0,6de314d8122b6886462b75e6e3fcc57f,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,54.0,54.0,31.0,44.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAyi,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Double""; it is deprecated.",62.0,e80fb0e4601d5499e317816d10f6df28,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,62.0,62.0,23.0,29.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAyj,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""divide""; it is deprecated.",91.0,7520075cd2f9a16f5d9dcfcd688bdab2,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,91.0,91.0,55.0,61.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAyk,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""ROUND_HALF_UP""; it is deprecated.",91.0,7520075cd2f9a16f5d9dcfcd688bdab2,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,91.0,91.0,108.0,121.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAyl,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Double""; it is deprecated.",120.0,5c0625d6c4dd396daf0eb7b3ca31783a,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,120.0,120.0,23.0,29.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAym,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Double""; it is deprecated.",128.0,05cb059dc5341a3d5a3fca725fb0aac3,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,128.0,128.0,23.0,29.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAyn,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Double""; it is deprecated.",132.0,1293fcd8b63ac3adc9bd37c4143531fe,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,132.0,132.0,23.0,29.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAyo,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Double""; it is deprecated.",136.0,3afd357f9626db7a3ee45f8991c60b31,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,136.0,136.0,23.0,29.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAyp,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Double""; it is deprecated.",140.0,e80fb0e4601d5499e317816d10f6df28,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,140.0,140.0,23.0,29.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAyq,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Double""; it is deprecated.",150.0,b2e64a20433cdcf355566481487e62d0,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,150.0,150.0,23.0,29.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAyr,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Double""; it is deprecated.",160.0,f3325764e9da567dfc7230a3c762d067,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,160.0,160.0,23.0,29.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAys,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Long""; it is deprecated.",177.0,9eda85f1835ce3b591e07ba50ba1fd66,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,177.0,177.0,23.0,27.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAyt,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Long""; it is deprecated.",183.0,d2bcf3412415fa633402c7fd4b77f6e3,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,183.0,183.0,23.0,27.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAyu,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Long""; it is deprecated.",187.0,32991274765884e7ee1423afb3b4b65f,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,187.0,187.0,23.0,27.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAyv,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Long""; it is deprecated.",191.0,14f8bc258e8e712fd79a028ae2024f97,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,191.0,191.0,23.0,27.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAyw,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Long""; it is deprecated.",195.0,ef468380a1ea9eb67a3f7a8478c0dd38,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,195.0,195.0,23.0,27.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAyx,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Long""; it is deprecated.",199.0,481d3ec7cb537eb5dda7a208cf84ee59,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,199.0,199.0,23.0,27.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAyy,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Long""; it is deprecated.",203.0,e19db1ec427f2fa3f3f641d9531ed5ab,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,203.0,203.0,23.0,27.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAyz,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Long""; it is deprecated.",219.0,35a91e96fee28a22627ba32b41e8394c,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,219.0,219.0,41.0,45.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAy0,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Long""; it is deprecated.",223.0,d3f3df3a3a37574d9718dde325f35c74,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,223.0,223.0,23.0,27.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
AXbwd6-AcVuveqdRQAy1,apache_struts:plugins/embeddedjsp/src/main/java/org/apache/struts2/el/lang/ELArithmetic.java,apache_struts,java:S1874,OPEN,,MINOR,"Remove this use of ""Long""; it is deprecated.",244.0,d3f3df3a3a37574d9718dde325f35c74,,15min,2021-01-11 08:57:39+01:00,2021-01-11 08:57:39+01:00,,244.0,244.0,23.0,27.0,CODE_SMELL,apache,1610351859,1610351859,0.0,0,15
